Order_ID,Order_Date,Order_YearMonth,Retailer_ID,Product_SKU, Product_Price , Product_Cost , Order_Quantity , Sales_Amount , Cost_of_Goods_Sold ,Product_Discount,Profit,Profit_Margin
2754,04/18/19,201904,357,MS08-M-Red, £5.00 , £5.52 ,17, £85.00 , £93.84 ,80.00%,-£8.84 ,-10%
2755,04/18/19,201904,639,MT02-L-Gray, £17.00 , £9.76 ,19, £323.00 , £185.44 ,32.00%, £137.56 ,43%
2756,04/18/19,201904,441,MS07-XS-White, £14.00 , £6.30 ,49, £686.00 , £308.70 ,30.00%, £377.30 ,55%
2757,04/18/19,201904,529,MS09-S-Pink, £21.00 , £6.30 ,46, £966.00 , £289.80 ,8.70%, £676.20 ,70%
2758,04/18/19,201904,525,MSH01-33-Blue, £26.00 , £15.09 ,28, £728.00 , £422.52 ,39.53%, £305.48 ,42%
2759,04/18/19,201904,297,WH02-S-Green, £29.00 , £12.61 ,41," £1,189.00 ", £517.01 ,30.95%, £671.99 ,57%
2760,04/20/19,201904,485,MS07-M-Green, £22.00 , £5.64 ,11, £242.00 , £62.04 ,0.00%, £179.96 ,74%
2761,04/20/19,201904,262,MS09-XL-Black, £19.00 , £6.46 ,20, £380.00 , £129.20 ,20.83%, £250.80 ,66%
2762,04/20/19,201904,446,MJ11-M-Black, £53.00 , £21.16 ,46," £2,438.00 ", £973.36 ,18.46%," £1,464.64 ",60%
2763,04/20/19,201904,319,WB04-M-Blue, £17.00 , £11.56 ,38, £646.00 , £439.28 ,22.73%, £206.72 ,32%
2764,04/21/19,201904,427,WB04-XL-Purple, £24.00 , £10.84 ,24, £576.00 , £260.16 ,20.00%, £315.84 ,55%
2765,04/22/19,201904,240,MSH10-33-Green, £26.00 , £16.09 ,10, £260.00 , £160.90 ,36.59%, £99.10 ,38%
2766,04/22/19,201904,105,MT01-XL-Red, £21.00 , £10.08 ,35, £735.00 , £352.80 ,16.00%, £382.20 ,52%
2767,04/23/19,201904,570,MSH11-36-Blue, £31.00 , £14.26 ,45," £1,395.00 ", £641.70 ,24.39%, £753.30 ,54%
2768,04/23/19,201904,289,MP05-32-Black, £41.00 , £18.10 ,3, £123.00 , £54.30 ,6.82%, £68.70 ,56%
2769,04/23/19,201904,262,MP09-34-Blue, £52.00 , £24.48 ,34," £1,768.00 ", £832.32 ,5.45%, £935.68 ,53%
2770,04/23/19,201904,569,MH06-S-Purple, £34.00 , £16.53 ,39," £1,326.00 ", £644.67 ,19.05%, £681.33 ,51%
2771,04/23/19,201904,138,WH02-L-Green, £31.00 , £14.03 ,40," £1,240.00 ", £561.20 ,6.06%, £678.80 ,55%
2772,04/24/19,201904,757,MS12-S-Blue, £17.00 , £6.89 ,28, £476.00 , £192.92 ,22.73%, £283.08 ,59%
2773,04/24/19,201904,503,MP02-32-Gray, £54.00 , £22.89 ,12, £648.00 , £274.68 ,1.82%, £373.32 ,58%
2774,04/24/19,201904,659,MJ07-XS-Black, £64.00 , £27.12 ,6, £384.00 , £162.72 ,1.54%, £221.28 ,58%
2775,04/24/19,201904,776,WH02-S-Orange, £33.00 , £10.65 ,43," £1,419.00 ", £457.95 ,26.67%, £961.05 ,68%
2776,04/25/19,201904,449,WB04-M-Purple, £26.00 , £8.49 ,18, £468.00 , £152.82 ,13.33%, £315.18 ,67%
2777,04/25/19,201904,677,WB01-S-Gray, £15.00 , £4.95 ,10, £150.00 , £49.50 ,37.50%, £100.50 ,67%
2778,04/25/19,201904,75,MH03-M-Blue, £42.00 , £13.16 ,16, £672.00 , £210.56 ,6.67%, £461.44 ,69%
2779,04/25/19,201904,445,MT01-XL-Orange, £17.00 , £9.01 ,11, £187.00 , £99.11 ,26.09%, £87.89 ,47%
2780,04/26/19,201904,239,WB03-XL-Yellow, £14.00 , £9.54 ,26, £364.00 , £248.04 ,44.00%, £115.96 ,32%
2781,04/26/19,201904,29,MSH08-36-Blue, £44.00 , £16.66 ,42," £1,848.00 ", £699.72 ,0.00%," £1,148.28 ",62%
2782,04/26/19,201904,106,MJ09-L-White, £58.00 , £26.88 ,30," £1,740.00 ", £806.40 ,9.38%, £933.60 ,54%
2783,04/26/19,201904,42,MH03-XL-Black, £45.00 , £18.90 ,24," £1,080.00 ", £453.60 ,0.00%, £626.40 ,58%
2784,04/27/19,201904,65,MH08-L-Red, £28.00 , £17.24 ,11, £308.00 , £189.64 ,31.71%, £118.36 ,38%
2785,04/27/19,201904,330,MS11-XL-Green, £11.00 , £4.89 ,12, £132.00 , £58.68 ,35.29%, £73.32 ,56%
2786,04/27/19,201904,347,WH02-XL-Blue, £33.00 , £10.91 ,42," £1,386.00 ", £458.22 ,10.81%, £927.78 ,67%
2787,04/27/19,201904,370,WH02-S-Blue, £24.00 , £15.34 ,34, £816.00 , £521.56 ,45.45%, £294.44 ,36%
2788,04/27/19,201904,224,WH02-M-Green, £45.00 , £17.07 ,45," £2,025.00 ", £768.15 ,0.00%," £1,256.85 ",62%
2789,04/27/19,201904,180,MP06-33-Orange, £53.00 , £18.45 ,18, £954.00 , £332.10 ,1.85%, £621.90 ,65%
2790,04/27/19,201904,564,MS09-S-Red, £25.00 , £10.36 ,5, £125.00 , £51.80 ,0.00%, £73.20 ,59%
2791,04/28/19,201904,353,MP03-33-Green, £38.00 , £22.36 ,46," £1,748.00 "," £1,028.56 ",26.92%, £719.44 ,41%
2792,04/28/19,201904,59,MS10-S-Black, £25.00 , £7.14 ,44," £1,100.00 ", £314.16 ,0.00%, £785.84 ,71%
2793,04/28/19,201904,368,MSH05-32-Pink, £41.00 , £15.81 ,17, £697.00 , £268.77 ,4.65%, £428.23 ,61%
2794,04/28/19,201904,93,WH02-XL-Green, £44.00 , £19.16 ,19, £836.00 , £364.04 ,0.00%, £471.96 ,56%
2795,04/28/19,201904,780,MP10-34-Green, £33.00 , £19.71 ,48," £1,584.00 ", £946.08 ,31.25%, £637.92 ,40%
2796,04/28/19,201904,407,MSH07-34-Blue, £28.00 , £16.41 ,3, £84.00 , £49.23 ,37.78%, £34.77 ,41%
2797,04/28/19,201904,5,MP03-36-Blue, £51.00 , £23.63 ,22," £1,122.00 ", £519.86 ,7.27%, £602.14 ,54%
2798,04/29/19,201904,625,MJ04-M-Purple, £49.00 , £24.01 ,29," £1,421.00 ", £696.29 ,9.26%, £724.71 ,51%
2799,04/29/19,201904,10,MJ06-S-Blue, £45.00 , £23.40 ,30," £1,350.00 ", £702.00 ,28.57%, £648.00 ,48%
2800,04/29/19,201904,634,WH02-M-Orange, £38.00 , £15.08 ,43," £1,634.00 ", £648.44 ,5.00%, £985.56 ,60%
2801,04/29/19,201904,551,MJ04-S-Black, £58.00 , £22.83 ,18," £1,044.00 ", £410.94 ,9.38%, £633.06 ,61%
2802,04/30/19,201904,17,WH02-XL-Orange, £41.00 , £14.20 ,38," £1,558.00 ", £539.60 ,2.38%," £1,018.40 ",65%
2803,04/30/19,201904,659,WB03-XS-Red, £21.00 , £8.75 ,31, £651.00 , £271.25 ,19.23%, £379.75 ,58%
2804,04/30/19,201904,510,MS02-M-Black, £5.00 , £4.29 ,11, £55.00 , £47.19 ,80.00%, £7.81 ,14%
2805,04/30/19,201904,450,WH02-XS-Blue, £44.00 , £19.08 ,44," £1,936.00 ", £839.52 ,0.00%," £1,096.48 ",57%
2806,05/01/19,201905,190,MH08-S-Pink, £21.00 , £10.40 ,18, £378.00 , £187.20 ,53.33%, £190.80 ,50%
2807,05/01/19,201905,186,MP07-33-Black, £46.00 , £22.01 ,50," £2,300.00 "," £1,100.50 ",11.54%," £1,199.50 ",52%
2808,05/01/19,201905,693,MJ11-XL-Green, £40.00 , £18.09 ,3, £120.00 , £54.27 ,37.50%, £65.73 ,55%
2809,05/01/19,201905,579,MH08-S-Red, £23.00 , £11.45 ,29, £667.00 , £332.05 ,43.90%, £334.95 ,50%
2810,05/01/19,201905,328,MH02-XS-Purple, £26.00 , £12.84 ,24, £624.00 , £308.16 ,40.91%, £315.84 ,51%
2811,05/02/19,201905,376,MJ07-XL-Black, £56.00 , £24.08 ,32," £1,792.00 ", £770.56 ,12.50%," £1,021.44 ",57%
2812,05/02/19,201905,698,MJ10-S-Black, £52.00 , £25.88 ,41," £2,132.00 "," £1,061.08 ",20.00%," £1,070.92 ",50%
2813,05/02/19,201905,770,MP06-33-Orange, £47.00 , £18.45 ,41," £1,927.00 ", £756.45 ,12.96%," £1,170.55 ",61%
2814,05/02/19,201905,447,MP03-32-Red, £39.00 , £15.70 ,4, £156.00 , £62.80 ,18.75%, £93.20 ,60%
2815,05/03/19,201905,429,MS01-XS-Black, £7.00 , £2.65 ,14, £98.00 , £37.10 ,66.67%, £60.90 ,62%
2816,05/03/19,201905,577,WH02-XS-Green, £29.00 , £13.58 ,44," £1,276.00 ", £597.52 ,35.56%, £678.48 ,53%
2817,05/03/19,201905,437,MJ09-M-White, £58.00 , £27.98 ,37," £2,146.00 "," £1,035.26 ",7.94%," £1,110.74 ",52%
2818,05/03/19,201905,444,MS08-M-Red, £21.00 , £5.52 ,46, £966.00 , £253.92 ,16.00%, £712.08 ,74%
2819,05/03/19,201905,44,MJ01-L-Orange, £46.00 , £23.93 ,21, £966.00 , £502.53 ,22.03%, £463.47 ,48%
2820,05/03/19,201905,783,WB01-L-Black, £19.00 , £9.21 ,48, £912.00 , £442.08 ,34.48%, £469.92 ,52%
2821,05/03/19,201905,681,WB02-S-Orange, £18.00 , £6.07 ,41, £738.00 , £248.87 ,40.00%, £489.13 ,66%
2822,05/04/19,201905,324,MH10-S-Pink, £40.00 , £15.54 ,20, £800.00 , £310.80 ,4.76%, £489.20 ,61%
2823,05/04/19,201905,437,MS02-M-Black, £10.00 , £4.29 ,14, £140.00 , £60.06 ,60.00%, £79.94 ,57%
2824,05/04/19,201905,129,MH12-XL-Red, £40.00 , £15.20 ,44," £1,760.00 ", £668.80 ,11.11%," £1,091.20 ",62%
2825,05/04/19,201905,604,MH03-XS-Green, £24.00 , £14.04 ,9, £216.00 , £126.36 ,41.46%, £89.64 ,42%
2826,05/04/19,201905,513,MT01-M-Red, £21.00 , £8.37 ,44, £924.00 , £368.28 ,16.00%, £555.72 ,60%
2827,05/04/19,201905,750,MH11-L-Red, £33.00 , £21.30 ,41," £1,353.00 ", £873.30 ,26.67%, £479.70 ,35%
2828,05/04/19,201905,738,WB04-M-Blue, £22.00 , £11.56 ,11, £242.00 , £127.16 ,0.00%, £114.84 ,47%
2829,05/04/19,201905,593,WH02-XS-Orange, £32.00 , £14.74 ,21, £672.00 , £309.54 ,28.89%, £362.46 ,54%
2830,05/04/19,201905,561,MP12-36-Blue, £45.00 , £20.45 ,5, £225.00 , £102.25 ,18.18%, £122.75 ,55%
2831,05/05/19,201905,660,MH03-S-Red, £31.00 , £19.92 ,28, £868.00 , £557.76 ,29.55%, £310.24 ,36%
2832,05/05/19,201905,683,WH03-S-Pink, £31.00 , £13.51 ,37," £1,147.00 ", £499.87 ,29.55%, £647.13 ,56%
2833,05/05/19,201905,565,MH07-S-Black, £32.00 , £17.86 ,12, £384.00 , £214.32 ,27.27%, £169.68 ,44%
2834,05/05/19,201905,179,MS11-XL-Yellow, £6.00 , £3.30 ,19, £114.00 , £62.70 ,76.00%, £51.30 ,45%
2835,05/05/19,201905,425,MT02-S-Gray, £19.00 , £8.93 ,17, £323.00 , £151.81 ,5.00%, £171.19 ,53%
2836,05/05/19,201905,189,MSH01-32-Pink, £43.00 , £18.02 ,47," £2,021.00 ", £846.94 ,0.00%," £1,174.06 ",58%
2837,05/05/19,201905,41,WH03-L-Green, £32.00 , £16.96 ,28, £896.00 , £474.88 ,8.57%, £421.12 ,47%
2838,05/05/19,201905,395,MSH12-33-Gray, £28.00 , £14.47 ,3, £84.00 , £43.41 ,34.88%, £40.59 ,48%
2839,05/05/19,201905,638,MJ12-XS-Orange, £61.00 , £31.71 ,24," £1,464.00 ", £761.04 ,4.69%, £702.96 ,48%
2840,05/06/19,201905,466,MS11-S-Blue, £14.00 , £6.36 ,32, £448.00 , £203.52 ,44.00%, £244.48 ,55%
2841,05/06/19,201905,684,MS12-L-Red, £22.00 , £11.25 ,1, £22.00 , £11.25 ,12.00%, £10.75 ,49%
2842,05/07/19,201905,689,WH03-L-Purple, £36.00 , £14.09 ,19, £684.00 , £267.71 ,16.28%, £416.29 ,61%
2843,05/07/19,201905,62,MH04-M-Green, £44.00 , £20.03 ,10, £440.00 , £200.30 ,2.22%, £239.70 ,54%
2844,05/07/19,201905,537,MS12-M-Red, £7.00 , £6.85 ,10, £70.00 , £68.50 ,72.00%, £1.50 ,2%
2845,05/07/19,201905,1,MSH06-33-Red, £38.00 , £12.46 ,1, £38.00 , £12.46 ,13.64%, £25.54 ,67%
2846,05/08/19,201905,662,MS07-XS-Green, £17.00 , £6.91 ,50, £850.00 , £345.50 ,32.00%, £504.50 ,59%
2847,05/08/19,201905,122,MS09-M-Blue, £6.00 , £4.64 ,39, £234.00 , £180.96 ,62.50%, £53.04 ,23%
2848,05/08/19,201905,274,MS06-S-Blue, £20.00 , £9.04 ,39, £780.00 , £352.56 ,20.00%, £427.44 ,55%
2849,05/08/19,201905,419,MJ10-XL-Orange, £43.00 , £28.48 ,38," £1,634.00 "," £1,082.24 ",27.12%, £551.76 ,34%
2850,05/08/19,201905,58,MS08-L-Black, £5.00 , £7.33 ,33, £165.00 , £241.89 ,73.68%,-£76.89 ,-47%
2851,05/08/19,201905,680,MH02-L-Black, £20.00 , £11.30 ,32, £640.00 , £361.60 ,51.22%, £278.40 ,44%
2852,05/09/19,201905,127,MS07-M-White, £7.00 , £3.53 ,16, £112.00 , £56.48 ,69.57%, £55.52 ,50%
2853,05/09/19,201905,626,MH03-L-Black, £36.00 , £13.29 ,48," £1,728.00 ", £637.92 ,20.00%," £1,090.08 ",63%
2854,05/09/19,201905,44,MH02-L-Red, £37.00 , £15.56 ,49," £1,813.00 ", £762.44 ,15.91%," £1,050.56 ",58%
2855,05/09/19,201905,593,WH02-S-Green, £20.00 , £12.61 ,16, £320.00 , £201.76 ,52.38%, £118.24 ,37%
2856,05/09/19,201905,75,MS09-L-Black, £17.00 , £6.49 ,21, £357.00 , £136.29 ,26.09%, £220.71 ,62%
2857,05/09/19,201905,632,MS08-XL-Red, £6.00 , £5.45 ,5, £30.00 , £27.25 ,72.73%, £2.75 ,9%
2858,05/09/19,201905,366,MH12-XS-Red, £39.00 , £15.35 ,44," £1,716.00 ", £675.40 ,11.36%," £1,040.60 ",61%
2859,05/09/19,201905,15,MJ12-L-Black, £46.00 , £23.60 ,50," £2,300.00 "," £1,180.00 ",16.36%," £1,120.00 ",49%
2860,05/09/19,201905,288,MS05-XL-Purple, £14.00 , £7.95 ,37, £518.00 , £294.15 ,39.13%, £223.85 ,43%
2861,05/09/19,201905,171,MSH12-34-Red, £34.00 , £13.60 ,6, £204.00 , £81.60 ,22.73%, £122.40 ,60%
2862,05/09/19,201905,705,WH02-S-Blue, £44.00 , £15.34 ,34," £1,496.00 ", £521.56 ,0.00%, £974.44 ,65%
2863,05/09/19,201905,502,MS04-S-Black, £19.00 , £7.50 ,23, £437.00 , £172.50 ,24.00%, £264.50 ,61%
2864,05/09/19,201905,522,MP12-34-Blue, £30.00 , £14.10 ,16, £480.00 , £225.60 ,40.00%, £254.40 ,53%
2865,05/10/19,201905,559,MH07-XS-Gray, £33.00 , £20.29 ,36," £1,188.00 ", £730.44 ,23.26%, £457.56 ,39%
2866,05/10/19,201905,673,MS03-XL-Orange, £24.00 , £8.80 ,34, £816.00 , £299.20 ,0.00%, £516.80 ,63%
2867,05/10/19,201905,401,MJ08-M-Gray, £56.00 , £22.82 ,38," £2,128.00 ", £867.16 ,11.11%," £1,260.84 ",59%
2868,05/10/19,201905,278,MSH08-34-Black, £33.00 , £10.56 ,9, £297.00 , £95.04 ,26.67%, £201.96 ,68%
2869,05/10/19,201905,706,MP10-36-Black, £40.00 , £22.89 ,43," £1,720.00 ", £984.27 ,23.08%, £735.73 ,43%
2870,05/10/19,201905,781,MP01-33-Gray, £33.00 , £21.29 ,50," £1,650.00 "," £1,064.50 ",40.00%, £585.50 ,35%
2871,05/10/19,201905,609,MH10-XL-Red, £40.00 , £18.49 ,25," £1,000.00 ", £462.25 ,9.09%, £537.75 ,54%
2872,05/10/19,201905,15,MP05-33-Green, £47.00 , £20.45 ,21, £987.00 , £429.45 ,14.55%, £557.55 ,56%
2873,05/11/19,201905,575,MSH06-34-Red, £32.00 , £17.63 ,35," £1,120.00 ", £617.05 ,28.89%, £502.95 ,45%
2874,05/11/19,201905,491,MSH11-33-Blue, £37.00 , £17.94 ,14, £518.00 , £251.16 ,7.50%, £266.84 ,52%
2875,05/11/19,201905,181,MSH06-34-Blue, £28.00 , £14.89 ,16, £448.00 , £238.24 ,37.78%, £209.76 ,47%
2876,05/11/19,201905,549,MS07-XL-White, £13.00 , £9.99 ,25, £325.00 , £249.75 ,48.00%, £75.25 ,23%
2877,05/11/19,201905,624,MP06-33-Gray, £50.00 , £26.25 ,46," £2,300.00 "," £1,207.50 ",7.41%," £1,092.50 ",48%
2878,05/11/19,201905,244,MH08-XS-Purple, £37.00 , £19.98 ,40," £1,480.00 ", £799.20 ,11.90%, £680.80 ,46%
2879,05/12/19,201905,531,MH06-L-Black, £44.00 , £19.34 ,24," £1,056.00 ", £464.16 ,0.00%, £591.84 ,56%
2880,05/12/19,201905,677,MH13-S-Green, £44.00 , £13.67 ,49," £2,156.00 ", £669.83 ,0.00%," £1,486.17 ",69%
2881,05/12/19,201905,625,MJ12-S-Orange, £57.00 , £20.52 ,17, £969.00 , £348.84 ,9.52%, £620.16 ,64%
2882,05/12/19,201905,489,MS10-XS-Black, £8.00 , £6.75 ,36, £288.00 , £243.00 ,65.22%, £45.00 ,16%
2883,05/12/19,201905,630,MJ01-M-Yellow, £47.00 , £15.51 ,33," £1,551.00 ", £511.83 ,24.19%," £1,039.17 ",67%
2884,05/12/19,201905,652,MH09-M-Green, £20.00 , £13.46 ,39, £780.00 , £524.94 ,54.55%, £255.06 ,33%
2885,05/12/19,201905,445,MS02-XS-Blue, £19.00 , £9.10 ,33, £627.00 , £300.30 ,24.00%, £326.70 ,52%
2886,05/12/19,201905,711,WH03-L-Red, £40.00 , £15.19 ,36," £1,440.00 ", £546.84 ,6.98%, £893.16 ,62%
2887,05/12/19,201905,149,MP07-34-Purple, £30.00 , £16.92 ,41," £1,230.00 ", £693.72 ,43.40%, £536.28 ,44%
2888,05/12/19,201905,456,MJ02-M-Red, £56.00 , £23.96 ,36," £2,016.00 ", £862.56 ,11.11%," £1,153.44 ",57%
2889,05/12/19,201905,387,MT02-S-Pink, £17.00 , £6.32 ,24, £408.00 , £151.68 ,32.00%, £256.32 ,63%
2890,05/13/19,201905,754,MH11-L-White, £43.00 , £17.44 ,8, £344.00 , £139.52 ,0.00%, £204.48 ,59%
2891,05/13/19,201905,102,MJ08-M-Blue, £55.00 , £19.78 ,47," £2,585.00 ", £929.66 ,3.51%," £1,655.34 ",64%
2892,05/13/19,201905,93,MP02-33-Gray, £54.00 , £17.95 ,29," £1,566.00 ", £520.55 ,0.00%," £1,045.45 ",67%
2893,05/13/19,201905,759,MT01-M-Gray, £18.00 , £8.00 ,33, £594.00 , £264.00 ,28.00%, £330.00 ,56%
2894,05/13/19,201905,268,MJ07-S-Red, £50.00 , £24.70 ,46," £2,300.00 "," £1,136.20 ",23.08%," £1,163.80 ",51%
2895,05/13/19,201905,505,WH02-XS-Blue, £31.00 , £19.08 ,17, £527.00 , £324.36 ,29.55%, £202.64 ,38%
2896,05/13/19,201905,692,WB04-S-Pink, £11.00 , £8.95 ,16, £176.00 , £143.20 ,59.26%, £32.80 ,19%
2897,05/14/19,201905,694,WB04-M-Yellow, £12.00 , £7.64 ,7, £84.00 , £53.48 ,57.14%, £30.52 ,36%
2898,05/14/19,201905,771,MJ07-S-Pink, £56.00 , £25.96 ,38," £2,128.00 ", £986.48 ,8.20%," £1,141.52 ",54%
2899,05/15/19,201905,271,MSH08-32-Pink, £27.00 , £14.48 ,47," £1,269.00 ", £680.56 ,40.00%, £588.44 ,46%
2900,05/15/19,201905,611,WH01-L-Purple, £20.00 , £12.33 ,39, £780.00 , £480.87 ,55.56%, £299.13 ,38%
2901,05/15/19,201905,756,MSH05-33-Gray, £43.00 , £19.13 ,5, £215.00 , £95.65 ,0.00%, £119.35 ,56%
2902,05/15/19,201905,374,MSH02-36-Black, £28.00 , £10.98 ,48," £1,344.00 ", £527.04 ,36.36%, £816.96 ,61%
2903,05/15/19,201905,407,MJ04-XS-Blue, £53.00 , £29.15 ,40," £2,120.00 "," £1,166.00 ",10.17%, £954.00 ,45%
2904,05/15/19,201905,159,MH11-XL-Red, £27.00 , £13.19 ,30, £810.00 , £395.70 ,38.64%, £414.30 ,51%
2905,05/15/19,201905,667,MH06-XS-Purple, £25.00 , £15.50 ,37, £925.00 , £573.50 ,43.18%, £351.50 ,38%
2906,05/16/19,201905,284,MSH12-34-Black, £27.00 , £17.65 ,2, £54.00 , £35.30 ,32.50%, £18.70 ,35%
2907,05/16/19,201905,169,MS12-XS-Blue, £7.00 , £3.57 ,38, £266.00 , £135.66 ,65.00%, £130.34 ,49%
2908,05/17/19,201905,14,MS02-S-Blue, £17.00 , £9.31 ,42, £714.00 , £391.02 ,32.00%, £322.98 ,45%
2909,05/17/19,201905,500,MT01-M-Red, £16.00 , £8.37 ,35, £560.00 , £292.95 ,36.00%, £267.05 ,48%
2910,05/17/19,201905,706,MH12-L-Red, £20.00 , £14.87 ,48, £960.00 , £713.76 ,48.72%, £246.24 ,26%
2911,05/17/19,201905,68,MP12-32-Red, £52.00 , £21.39 ,41," £2,132.00 ", £876.99 ,3.70%," £1,255.01 ",59%
2912,05/17/19,201905,208,MT10-S-Yellow, £20.00 , £12.38 ,46, £920.00 , £569.48 ,20.00%, £350.52 ,38%
2913,05/17/19,201905,550,MS01-L-Yellow, £16.00 , £6.48 ,34, £544.00 , £220.32 ,36.00%, £323.68 ,60%
2914,05/17/19,201905,85,MH05-M-Green, £26.00 , £13.69 ,34, £884.00 , £465.46 ,42.22%, £418.54 ,47%
2915,05/18/19,201905,523,WB02-M-Blue, £24.00 , £8.41 ,10, £240.00 , £84.10 ,20.00%, £155.90 ,65%
2916,05/18/19,201905,565,MJ06-L-Blue, £62.00 , £34.72 ,18," £1,116.00 ", £624.96 ,1.59%, £491.04 ,44%
2917,05/18/19,201905,250,MH05-S-Blue, £38.00 , £9.50 ,36," £1,368.00 ", £342.00 ,15.56%," £1,026.00 ",75%
2918,05/18/19,201905,464,MJ11-L-Black, £53.00 , £17.49 ,20," £1,060.00 ", £349.80 ,0.00%, £710.20 ,67%
2919,05/18/19,201905,622,MP09-32-Red, £35.00 , £11.20 ,36," £1,260.00 ", £403.20 ,27.08%, £856.80 ,68%
2920,05/18/19,201905,586,MH13-XL-Green, £39.00 , £17.86 ,32," £1,248.00 ", £571.52 ,9.30%, £676.48 ,54%
2921,05/18/19,201905,33,MJ09-M-Blue, £40.00 , £19.26 ,39," £1,560.00 ", £751.14 ,28.57%, £808.86 ,52%
2922,05/18/19,201905,88,WB05-S-Pink, £16.00 , £9.35 ,14, £224.00 , £130.90 ,46.67%, £93.10 ,42%
2923,05/18/19,201905,300,MH12-XL-Blue, £32.00 , £10.69 ,31, £992.00 , £331.39 ,28.89%, £660.61 ,67%
2924,05/19/19,201905,475,MS08-XS-Black, £18.00 , £9.29 ,20, £360.00 , £185.80 ,28.00%, £174.20 ,48%
2925,05/19/19,201905,368,MS07-L-Green, £23.00 , £8.92 ,43, £989.00 , £383.56 ,0.00%, £605.44 ,61%
2926,05/19/19,201905,536,WH01-S-Pink, £38.00 , £11.87 ,5, £190.00 , £59.35 ,5.00%, £130.65 ,69%
2927,05/19/19,201905,576,MH01-S-Black, £29.00 , £17.46 ,44," £1,276.00 ", £768.24 ,34.09%, £507.76 ,40%
2928,05/19/19,201905,227,MS03-S-Orange, £22.00 , £6.83 ,35, £770.00 , £239.05 ,0.00%, £530.95 ,69%
2929,05/19/19,201905,424,WB05-S-Orange, £20.00 , £9.43 ,5, £100.00 , £47.15 ,33.33%, £52.85 ,53%
2930,05/19/19,201905,703,MP08-34-Red, £30.00 , £12.84 ,50," £1,500.00 ", £642.00 ,44.44%, £858.00 ,57%
2931,05/19/19,201905,388,MP10-34-Green, £47.00 , £19.71 ,12, £564.00 , £236.52 ,2.08%, £327.48 ,58%
2932,05/19/19,201905,632,MH12-S-Pink, £34.00 , £14.38 ,2, £68.00 , £28.76 ,24.44%, £39.24 ,58%
2933,05/19/19,201905,164,MSH11-32-Black, £38.00 , £9.88 ,46," £1,748.00 ", £454.48 ,15.56%," £1,293.52 ",74%
2934,05/20/19,201905,558,MH10-S-Red, £25.00 , £9.25 ,4, £100.00 , £37.00 ,44.44%, £63.00 ,63%
2935,05/20/19,201905,171,MJ10-XS-Black, £50.00 , £26.29 ,45," £2,250.00 "," £1,183.05 ",19.35%," £1,066.95 ",47%
2936,05/21/19,201905,597,MH04-S-Green, £34.00 , £11.55 ,3, £102.00 , £34.65 ,19.05%, £67.35 ,66%
2937,05/21/19,201905,438,MSH05-32-Blue, £38.00 , £13.06 ,33," £1,254.00 ", £430.98 ,9.52%, £823.02 ,66%
2938,05/21/19,201905,51,WH03-M-Green, £22.00 , £15.22 ,19, £418.00 , £289.18 ,45.00%, £128.82 ,31%
2939,05/21/19,201905,63,MJ08-L-Blue, £63.00 , £22.05 ,33," £2,079.00 ", £727.65 ,0.00%," £1,351.35 ",65%
2940,05/21/19,201905,674,MP04-33-Green, £34.00 , £19.38 ,22, £748.00 , £426.36 ,29.17%, £321.64 ,43%
2941,05/21/19,201905,142,MS12-L-Red, £15.00 , £11.25 ,8, £120.00 , £90.00 ,40.00%, £30.00 ,25%
2942,05/21/19,201905,626,MH03-S-Blue, £24.00 , £8.40 ,31, £744.00 , £260.40 ,45.45%, £483.60 ,65%
2943,05/21/19,201905,517,MT06-S-Black, £22.00 , £9.01 ,27, £594.00 , £243.27 ,4.35%, £350.73 ,59%
2944,05/21/19,201905,752,MP03-33-Red, £46.00 , £28.06 ,16, £736.00 , £448.96 ,9.80%, £287.04 ,39%
2945,05/21/19,201905,48,MJ01-XS-Yellow, £60.00 , £26.79 ,14, £840.00 , £375.06 ,7.69%, £464.94 ,55%
2946,05/21/19,201905,360,MJ07-XS-Yellow, £50.00 , £21.47 ,31," £1,550.00 ", £665.57 ,21.88%, £884.43 ,57%
2947,05/22/19,201905,197,MH05-S-Green, £41.00 , £15.85 ,6, £246.00 , £95.10 ,0.00%, £150.90 ,61%
2948,05/22/19,201905,664,MT01-L-Orange, £24.00 , £10.13 ,30, £720.00 , £303.90 ,4.00%, £416.10 ,58%
2949,05/22/19,201905,53,MJ02-XL-Orange, £41.00 , £26.94 ,50," £2,050.00 "," £1,347.00 ",33.87%, £703.00 ,34%
2950,05/22/19,201905,172,MS08-XL-Black, £6.00 , £2.22 ,20, £120.00 , £44.40 ,70.00%, £75.60 ,63%
2951,05/22/19,201905,447,MP01-34-Black, £38.00 , £16.38 ,25, £950.00 , £409.50 ,29.63%, £540.50 ,57%
2952,05/22/19,201905,692,MT04-M-Blue, £20.00 , £6.80 ,7, £140.00 , £47.60 ,20.00%, £92.40 ,66%
2953,05/23/19,201905,332,MT09-M-Blue, £23.00 , £6.38 ,42, £966.00 , £267.96 ,0.00%, £698.04 ,72%
2954,05/23/19,201905,613,MP07-33-Black, £45.00 , £22.01 ,3, £135.00 , £66.03 ,13.46%, £68.97 ,51%
2955,05/23/19,201905,343,WB03-L-Red, £25.00 , £12.54 ,5, £125.00 , £62.70 ,16.67%, £62.30 ,50%
